x1 x2 x3 x4 x5 y
0.429516 -96.851215 -950.442191 4545.891664 -0.264694 3
0.121617 -67.04294 -934.739651 3335.987483 -0.587081 1
0.702295 -53.335698 -429.305219 2922.025947 -0.750725 3
0.992938 -40.809474 -635.942885 1714.392066 -0.894195 3
0.839169 -98.984762 -370.0986 1943.72664 -0.380723 3
0.838897 -16.07239 -657.867743 964.390464 -0.287493 1
0.701318 -25.922388 -688.464467 1290.61828 -0.236995 2
0.561819 -60.278159 -90.543948 1226.749304 -0.826193 3
0.092682 -26.869357 -698.734891 984.787576 -0.962919 0
0.837268 -78.048278 -154.056636 1874.777694 -0.359314 3
0.693007 -12.972031 -574.665489 2597.649802 -0.67269 1
0.541292 -65.948697 -88.893741 4851.56592 -0.886607 3
0.246577 -61.996603 -910.646713 3592.439376 -0.158116 2
0.397555 -40.331947 -344.74628 1469.82525 -0.984388 3
0.220309 -65.459496 -571.763117 1423.608908 -0.228354 3
0.371364 -55.548407 -639.956417 409.051977 -0.482099 3
0.896275 -55.299016 -982.653343 1315.378022 -0.964309 3
0.586048 -80.710875 -378.022594 4445.693938 -0.66936 3
0.506458 -29.492904 -316.612086 754.864055 -0.502523 2
0.041808 -23.751228 -198.924402 4805.198898 -0.314285 1
0.931555 -80.39043 -994.250388 1994.592172 -0.33067 3
0.655742 -83.777747 -909.247924 3967.23176 -0.879739 3
0.899681 -44.153726 -658.182464 1527.664656 -0.410014 3
0.690237 -90.509028 -365.83432 3219.275367 -0.245585 3
0.196864 -63.033874 -523.746137 2177.753811 -0.324604 3
0.042224 -72.28476 -927.599124 2732.539988 -0.618463 0
0.90572 -90.97575 -547.345369 4722.808993 -0.446885 3
0.946592 -84.11145 -610.615785 193.816871 -0.382479 3
0.450341 -65.243569 -853.271006 4844.030863 -0.630532 3
0.629151 -79.779681 -972.729249 2664.854997 -0.863327 3
0.538772 -44.015958 -498.071573 3426.649416 -0.758529 3
0.627952 -95.37547 -629.324239 1844.880843 -0.880282 3
0.961454 -17.119247 -499.272122 4342.259241 -0.586371 1
0.375061 -61.748989 -122.223661 4093.847628 -0.103132 3
0.35573 -3.517319 -88.061228 243.847358 -0.642867 1
0.212241 -21.557883 -45.666242 4158.65541 -0.862832 2
0.007798 -30.86011 -37.849845 2009.922344 -0.695049 2
0.961777 -88.201778 -640.313441 3048.374602 -0.342874 3
0.125996 -45.909304 -829.663068 1086.613224 -0.039169 1
0.192296 -81.746576 -558.075073 1326.842036 -0.839688 3
0.967919 -17.741136 -472.79592 4196.558616 -0.958829 2
0.643397 -10.685301 -512.552816 1864.89837 -0.586338 1
0.859453 -19.623863 -828.702538 209.309831 -0.829109 1
0.669187 -59.341038 -668.659049 1271.005429 -0.586394 3
0.714591 -12.669233 -39.173211 3317.243031 -0.247692 2
0.326006 -38.555565 -944.668225 2456.394268 -0.686846 1
0.981315 -33.453999 -888.833011 4460.355586 -0.620655 2
0.223057 -95.710213 -45.553332 725.552237 -0.438305 3
0.926445 -41.254213 -82.955102 1492.609485 -0.304383 3
0.739682 -12.399475 -382.351508 3795.248435 -0.1699 1
0.959315 -53.967085 -531.381597 1376.575815 -0.415329 3
0.016216 -49.995232 -446.564679 3732.165862 -0.290265 1
0.724156 -31.072781 -910.221771 3623.544114 -0.04377 2
0.163795 -50.716503 -978.831525 4576.998457 -0.23853 1
0.40818 -4.32736 -999.425317 2286.376545 -0.556649 0
0.808023 -65.15084 -628.238729 3926.98127 -0.196709 3
0.180816 -80.932442 -943.433799 3977.085741 -0.932848 2
0.63766 -48.168266 -376.94273 98.552009 -0.521046 3
0.38746 -92.174569 -524.330142 4813.368613 -0.372839 3
0.456632 -58.058094 -486.735626 4528.572085 -0.803368 3
0.306768 -81.912689 -69.079459 3759.63953 -0.77967 3
0.407516 -2.775961 -191.797157 1675.2259 -0.549304 1
0.651448 -61.595494 -438.468178 2056.211858 -0.980677 3
0.658915 -7.602144 -775.438873 2096.644079 -0.053398 0
0.66666 -89.888601 -373.785362 2157.680392 -0.877987 3
0.59938 -68.995229 -746.180068 4742.405187 -0.435197 3
0.061069 -14.40593 -543.995867 2557.749869 -0.404626 0
0.972736 -7.009597 -504.688417 3856.673966 -0.067051 1
0.624228 -18.737399 -345.018527 3893.808554 -0.055758 2
0.321408 -37.848277 -865.374925 328.083645 -0.466654 1
0.585451 -16.845464 -222.709325 1527.937378 -0.839862 2
0.810147 -37.225095 -987.474599 4030.484455 -0.551729 2
0.435569 -27.882028 -667.719361 232.403795 -0.257683 1
0.894788 -62.315344 -663.370116 4390.613314 -0.677235 3
0.104587 -24.399822 -128.332397 4675.706218 -0.180169 2
0.62031 -64.599885 -866.736491 1884.388278 -0.278301 3
0.892779 -46.452886 -287.3834 2601.562246 -0.511221 3
0.859701 -80.086148 -433.297223 466.564467 -0.325473 3
0.089612 -40.328024 -431.611798 3253.670321 -0.777907 1
0.920303 -84.465114 -872.065632 2384.276346 -0.762416 3
0.460138 -32.377211 -678.692055 1294.5723 -0.401513 2
0.686553 -7.353271 -962.46099 87.237038 -0.212207 0
0.986656 -31.639469 -693.021533 1562.21023 -0.242621 3
0.17947 -17.624786 -18.316258 1920.835552 -0.491197 2
0.775767 -25.469928 -896.414606 1080.158261 -0.830648 1
0.403474 -78.838295 -205.284607 1372.997078 -0.161047 3
0.943361 -67.724384 -482.20206 2132.319589 -0.423656 3
0.897457 -48.495267 -380.777683 4041.01114 -0.117214 3
0.318913 -30.963986 -227.451679 4242.254677 -0.398939 2
0.183122 -43.881355 -506.122159 1740.045677 -0.220241 2
0.204455 -94.976248 -53.631193 1096.21447 -0.060608 3
0.665887 -63.160988 -621.95956 897.018093 -0.55405 3
0.305124 -85.882383 -719.438018 3905.002554 -0.839273 3
0.719977 -70.884586 -493.170811 1483.348158 -0.145876 3
0.81186 -65.08956 -830.188242 3686.838283 -0.635532 3
0.988976 -3.414266 -288.560649 4402.496577 -0.764319 1
0.74155 -68.383209 -536.777226 1007.324869 -0.694376 3
0.164582 -25.432667 -822.666911 4984.569889 -0.042056 0
0.835396 -72.509303 -198.453622 4471.053778 -0.942159 3
0.704673 -56.829385 -77.622394 3440.713122 -0.2412 3
0.234725 -31.69852 -946.415306 2320.128312 -0.210747 0
0.822215 -56.783283 -877.398585 3489.55512 -0.429276 3
0.137274 -30.382699 -164.783445 727.1562 -0.834649 2
0.365495 -53.017217 -717.40194 3584.232707 -0.269637 3
0.973834 -15.260403 -437.909625 4857.151172 -0.24337 1
0.088866 -43.115949 -997.999302 4441.979631 -0.170433 0
0.329935 -48.099768 -547.870476 871.141 -0.787259 2
0.327697 -75.342912 -603.606467 1421.576981 -0.880813 3
0.425727 -45.225732 -161.776427 3089.89061 -0.388766 3
0.035928 -45.300766 -536.68273 780.884544 -0.467424 1
0.008153 -62.409932 -119.530136 4415.310276 -0.405373 1
0.781255 -14.053309 -834.137738 869.063127 -0.750595 0
0.596016 -92.857256 -672.563892 4655.239499 -0.247937 3
0.160613 -10.473729 -163.34418 2299.826921 -0.034708 1
0.021349 -83.654594 -285.091122 3561.787866 -0.063216 2
0.250383 -19.631428 -456.500311 2439.909258 -0.255006 1
0.622002 -95.131741 -178.285483 4428.917493 -0.783301 3
0.785931 -19.792892 -768.859619 1159.153525 -0.032221 1
0.643121 -65.743168 -72.164978 3898.751467 -0.411004 3
0.586616 -57.815753 -989.952661 2305.030696 -0.145238 3
0.594538 -49.956969 -624.690443 227.71871 -0.122697 3
0.840372 -40.673578 -668.775005 1223.472453 -0.379357 3
0.533743 -28.555981 -332.007749 4231.174097 -0.129194 2
0.882023 -79.857586 -956.127064 3344.890212 -0.825417 3
0.711563 -31.542111 -672.390877 4957.491463 -0.969657 2
0.786918 -29.369754 -504.408282 837.363061 -0.131173 2
0.035663 -75.677861 -181.260988 4359.425121 -0.115023 2
0.157685 -82.003611 -991.462911 822.238625 -0.281857 2
0.87551 -34.160899 -216.071117 190.551163 -0.513505 3
0.916463 -88.120295 -445.208616 3258.859196 -0.504723 3
0.201383 -92.309617 -342.413441 199.327508 -0.169548 3
0.3917 -39.587751 -355.862618 2368.316463 -0.955581 3
0.509624 -68.996134 -56.549943 234.723532 -0.420136 3
0.851366 -42.477201 -847.434237 1175.68847 -0.344298 3
0.338842 -10.958626 -798.423412 378.559572 -0.991677 0
0.574832 -48.419022 -815.499569 4920.733233 -0.621094 3
0.709419 -16.525603 -468.434826 3520.04675 -0.030578 1
0.977567 -16.620108 -23.130172 3910.075585 -0.32709 3
0.298964 -96.707077 -353.48991 3732.329103 -0.09434 3
0.154613 -66.963753 -220.262847 4061.158458 -0.116384 3
0.615032 -52.161949 -576.853866 909.30388 -0.539012 3
0.58523 -71.178571 -424.045446 1334.61934 -0.549262 3
0.186136 -0.067427 -571.338647 1764.712898 -0.900916 0
0.243103 -47.604116 -831.919172 243.170995 -0.675132 1
0.564113 -90.374376 -313.2891 1605.950481 -0.426018 3
0.785983 -25.711152 -106.682205 2708.847306 -0.221719 3
0.259296 -61.232262 -695.43776 705.819924 -0.200626 3
0.176564 -98.193635 -171.265366 4965.743693 -0.371556 3
0.383592 -52.368232 -967.502854 4936.559369 -0.478231 2
0.144031 -43.668672 -855.427913 3337.220977 -0.11464 1
0.526363 -17.123906 -598.71804 312.446991 -0.226435 1
0.783278 -45.642772 -901.923985 4873.601773 -0.33873 3
0.899923 -5.760909 -444.957015 4653.689126 -0.700874 0
0.842458 -63.724348 -273.260116 1617.503421 -0.08149 3
0.694257 -18.088229 -109.662367 3090.505818 -0.92035 2
0.539729 -4.674081 -699.164732 1284.702309 -0.698429 0
0.108193 -20.335354 -342.212649 1543.883296 -0.628012 1
0.106532 -63.478241 -823.995363 4839.261691 -0.249169 1
0.713758 -83.628562 -744.305294 1898.509249 -0.029515 3
0.943421 -65.851634 -141.739625 4364.556909 -0.891799 3
0.655923 -14.93891 -538.54397 1223.588568 -0.12735 1
0.699725 -93.041383 -607.613735 451.101354 -0.260695 3
0.538703 -23.016548 -266.393469 2455.087774 -0.475469 2
0.657562 -9.746733 -415.196174 476.19933 -0.388163 1
0.320372 -57.689134 -748.013692 4245.45877 -0.274656 3
0.308377 -88.409171 -806.197054 1933.288189 -0.871702 3
0.481602 -59.571834 -593.603412 4203.303273 -0.579872 3
0.139114 -77.244471 -21.062516 4435.42984 -0.010742 3
0.711139 -46.549963 -907.164038 4590.141561 -0.162102 3
0.753684 -70.728841 -787.079147 1794.22201 -0.810855 3
0.696935 -16.273446 -653.615324 3344.69917 -0.096154 1
0.729506 -21.910713 -892.971859 1532.116989 -0.03276 1
0.085762 -38.935508 -470.748114 3613.687253 -0.048844 1
0.592011 -3.764488 -916.475709 4797.549492 -0.469657 0
0.452332 -23.449519 -19.120504 4794.080298 -0.83773 3
0.343727 -59.422311 -659.228479 1150.695736 -0.818605 3
0.689676 -87.999506 -904.211006 4744.495162 -0.806225 3
0.121803 -77.429718 -423.941534 1930.005776 -0.314249 3
0.373188 -22.899893 -992.843474 634.858351 -0.335016 0
0.070421 -83.832024 -790.229607 3801.658828 -0.332078 1
0.075859 -74.212074 -968.994933 2635.737665 -0.168383 1
0.395051 -84.783083 -568.585725 872.863489 -0.657654 3
0.438634 -68.147536 -734.850598 2285.385231 -0.975189 3
0.903377 -23.614888 -281.600166 4510.898294 -0.733564 3
0.79025 -66.561927 -715.388662 194.094973 -0.608275 3
0.141386 -10.352946 -937.110037 412.553207 -0.064922 0
0.08088 -27.125207 -969.245273 3135.387659 -0.244481 0
0.528039 -81.02094 -484.743741 2526.154164 -0.211532 3
0.930838 -41.270152 -660.102083 4262.374262 -0.604178 3
0.772072 -98.260934 -868.470798 3158.877893 -0.764465 3
0.516304 -93.879927 -969.485108 3820.932223 -0.17125 3
0.690206 -71.422092 -688.834806 1593.348963 -0.349397 3
0.424873 -6.340504 -211.275399 3177.968228 -0.457256 1
0.761594 -65.294261 -970.733404 4422.800181 -0.671201 3
0.403133 -9.263566 -248.349141 498.989556 -0.187865 1
0.392803 -98.078154 -92.017988 770.555291 -0.596608 3
0.46502 -28.803113 -36.992256 2372.479693 -0.293646 3
0.707276 -99.294952 -83.16046 4227.91241 -0.642262 3
0.179418 -95.595162 -176.695874 3174.686562 -0.477722 3
0.911494 -60.201159 -388.78443 3668.954523 -0.970147 3
0.54261 -51.037633 -250.593704 1161.039249 -0.980839 3
0.581206 -35.203632 -739.785714 4335.496221 -0.474843 2
0.784216 -29.651235 -306.596888 1865.616302 -0.253479 3
0.805728 -44.83123 -15.197477 1427.180096 -0.322486 3
0.026215 -56.251058 -197.367463 2698.644894 -0.100653 2
0.063712 -21.604158 -271.036028 2035.836561 -0.198987 1
0.218938 -30.323526 -38.839693 2556.944883 -0.969258 3
0.990111 -49.413364 -286.630707 4243.38016 -0.518683 3
0.9936 -33.967193 -398.727627 4893.180409 -0.250068 3
0.292536 -62.889245 -253.43944 3861.292204 -0.708619 3
0.482208 -9.215486 -402.046868 4526.99231 -0.239278 1
0.496794 -48.779363 -319.946376 54.992999 -0.866507 3
0.604656 -8.620296 -192.653061 27.486062 -0.632527 1
0.840084 -95.16037 -283.032233 200.459771 -0.648673 3
0.561836 -67.348457 -752.620507 1466.891692 -0.075256 3
0.882627 -73.736811 -806.315504 3480.827689 -0.083083 3
0.522622 -22.637759 -614.591614 1103.800106 -0.091265 1
0.728386 -2.487998 -63.781771 3228.606726 -0.66025 1
0.163559 -43.593314 -630.958212 4135.806359 -0.952025 1
0.53637 -36.196453 -778.092095 1537.645785 -0.148038 2
0.496573 -66.481195 -457.279466 4929.94331 -0.363572 3
0.37566 -18.691424 -473.647246 4589.472534 -0.102725 1
0.515667 -98.950272 -977.206492 4798.434328 -0.419356 3
0.364018 -42.415016 -405.578708 404.500027 -0.132394 3
0.928649 -60.508734 -578.669018 771.082995 -0.043337 3
0.977511 -59.630435 -101.032204 4992.950034 -0.334837 3
0.377342 -95.730491 -105.988979 3941.240684 -0.008783 3
0.887215 -39.937366 -325.008877 1254.853513 -0.092956 3
0.43958 -95.512887 -172.184838 3297.14769 -0.210499 3
0.697196 -41.201442 -524.280441 1715.934514 -0.127561 3
0.661285 -70.111341 -279.332789 4506.452782 -0.073296 3
0.056476 -15.325637 -926.944253 4676.946621 -0.658785 0
0.656579 -21.352324 -147.466386 3650.100071 -0.173662 3
0.130559 -0.184617 -45.97449 215.689519 -0.756244 1
0.142336 -27.265321 -855.733088 1656.965693 -0.365043 0
0.202226 -37.000519 -639.088164 3825.560951 -0.76955 1
0.695065 -72.951107 -758.611584 3169.957944 -0.068596 3
0.534865 -77.027021 -880.985634 3618.884992 -0.511265 3
0.493628 -98.4391 -991.994126 3804.835987 -0.875307 3
0.00271 -45.832281 -521.014875 3408.71411 -0.990664 0
0.22573 -11.473632 -97.194267 1661.37015 -0.036446 2
0.355249 -46.176815 -991.286755 476.552589 -0.914952 2
0.498729 -30.687249 -157.412262 3870.734307 -0.592741 3
0.615479 -59.620384 -543.11776 4217.727671 -0.623438 3
0.367369 -37.207945 -217.589012 941.705132 -0.628167 3
0.34179 -48.919971 -151.134445 2359.643066 -0.235236 3
0.929551 -65.377931 -856.818821 4027.796818 -0.944853 3
0.181662 -6.829028 -725.173499 4775.623494 -0.32499 0
0.441823 -75.236504 -791.770922 538.320724 -0.313382 3
0.004091 -65.405984 -229.602882 216.758289 -0.775297 1
0.25839 -61.904276 -208.998206 2438.166764 -0.678757 3
0.171225 -87.315043 -536.049998 514.98629 -0.549477 3
0.364167 -17.75351 -112.523397 3817.531384 -0.343287 2
0.789177 -82.620786 -79.910384 4977.138522 -0.214112 3
0.513947 -59.165487 -304.019777 3387.78583 -0.425546 3
0.907007 -53.837911 -105.899329 4387.610473 -0.1693 3
0.392008 -94.388718 -351.192183 3758.927223 -0.653916 3
0.814484 -18.850589 -983.109346 3280.697179 -0.954931 1
0.784844 -43.31597 -814.773537 412.269183 -0.12623 3
0.059048 -48.617509 -548.14889 1201.369208 -0.790476 1
0.509674 -79.751136 -340.390446 4749.505651 -0.670429 3
0.645765 -5.095745 -269.313304 1485.375511 -0.811936 1
0.843453 -43.17161 -464.169837 1580.977387 -0.964712 3
0.032245 -2.900408 -514.110356 2931.195101 -0.566582 0
0.959071 -70.197662 -807.462961 1296.277697 -0.459591 3
0.187209 -50.34057 -510.521631 1420.138372 -0.311196 2
0.409268 -47.638041 -96.255699 2948.078111 -0.822974 3
0.470917 -44.764267 -601.8903 138.542659 -0.188905 3
0.781877 -94.831608 -898.095745 4936.339209 -0.820789 3
0.682059 -8.71413 -958.604695 1088.8651 -0.71225 0
0.869561 -34.907817 -73.274458 820.332365 -0.083271 3
0.464811 -39.468205 -707.385227 3405.431224 -0.561558 2
0.606511 -85.595478 -825.47179 239.089809 -0.054001 3
0.367678 -3.826375 -941.647423 2553.316952 -0.346184 0
0.705325 -78.174602 -179.095811 4506.918623 -0.476123 3
0.624281 -87.254663 -881.718071 4922.664857 -0.177005 3
0.340167 -72.726664 -526.321581 2758.464421 -0.066517 3
0.408173 -42.08884 -252.105828 2943.061516 -0.39368 3
0.589083 -4.877714 -254.674634 2857.109055 -0.209424 1
0.707572 -37.642868 -155.163837 4639.974884 -0.538703 3
0.524765 -59.855974 -59.458951 1594.320498 -0.624086 3
0.293754 -41.401498 -45.391133 827.690343 -0.124577 3
0.818698 -54.364132 -850.657898 2385.018722 -0.345801 3
0.925497 -14.353162 -335.865185 657.302005 -0.928605 2
0.885895 -58.979394 -542.007021 4633.367125 -0.967012 3
0.05755 -53.825478 -237.896098 4166.678503 -0.22475 2
0.362868 -54.576925 -568.838651 1734.592747 -0.079982 3
0.150886 -79.317942 -586.687694 3365.822698 -0.041759 3
0.182906 -16.953372 -457.232638 1092.686728 -0.559836 1
0.131831 -26.623448 -956.234695 3250.734299 -0.931696 0
0.96493 -7.518396 -70.329291 4386.718354 -0.484276 2
0.76157 -32.339626 -782.75332 2913.642101 -0.171109 2
0.023765 -68.829618 -875.599945 2375.062424 -0.121705 0
0.526379 -98.036586 -540.124915 3625.619392 -0.186815 3
0.118916 -80.682228 -401.129523 4739.79287 -0.918689 3
0.039486 -84.182349 -136.505287 1034.87787 -0.954615 3
0.894596 -72.67951 -140.98938 4081.745772 -0.42911 3
0.014649 -40.300746 -377.790554 749.624463 -0.895733 1
0.747262 -47.125509 -461.88994 3564.284479 -0.579516 3
0.05539 -60.824259 -231.859559 4147.840476 -0.086805 2
0.139289 -3.436347 -19.92063 1606.06225 -0.83012 2
0.684501 -88.961131 -9.796164 2890.800207 -0.78409 3
0.971247 -91.418827 -526.143401 2617.729234 -0.688763 3
0.795064 -61.715811 -327.818578 3512.90993 -0.219116 3
0.12646 -91.385935 -158.301649 2779.665093 -0.153652 3
0.517084 -79.247531 -394.499671 1214.718051 -0.487935 3
0.566393 -1.360524 -371.493485 1306.539886 -0.378296 0
0.161998 -63.983119 -602.715154 2114.084713 -0.115837 2
0.024291 -26.919132 -852.259446 2959.335304 -0.834311 0
0.943604 -43.147093 -612.126508 2963.582704 -0.379134 3
0.587555 -98.659398 -694.123617 1458.924945 -0.754495 3
0.585406 -37.431325 -928.281439 2494.028196 -0.238622 2
0.073559 -69.460057 -346.109093 3961.52699 -0.76329 2
0.967604 -36.111494 -482.548165 502.018239 -0.031735 3
0.834284 -35.752871 -345.08257 3834.921242 -0.892579 3
0.889496 -43.187037 -539.544384 1482.523983 -0.476394 3
0.530786 -60.866564 -339.232835 4542.342822 -0.615897 3
0.49645 -67.979769 -897.897499 2225.135024 -0.378905 3
0.461806 -50.555672 -840.780893 3980.954966 -0.808997 3
0.759696 -25.391937 -610.07059 1536.323569 -0.578174 2
0.958021 -10.361594 -407.593725 4862.647461 -0.559728 1
0.663208 -30.566347 -277.427373 796.566443 -0.345089 3
0.236613 -68.52965 -818.553902 2956.118904 -0.319952 2
0.097083 -68.40326 -524.909952 1679.666089 -0.197288 2
0.689424 -24.731688 -633.644896 2541.588792 -0.037671 2
0.670337 -19.769482 -942.446602 678.723102 -0.122222 1
0.607723 -61.643901 -90.899737 1841.257288 -0.816833 3
0.003234 -79.270267 -679.463758 1998.464868 -0.147576 0
0.114688 -18.346443 -834.368573 4959.555615 -0.551009 0
0.609397 -3.326296 -835.544623 2544.749067 -0.877119 0
0.394142 -38.817105 -81.426398 2737.455743 -0.454897 3
0.788411 -56.97129 -701.999456 2690.423789 -0.460129 3
0.360262 -56.58485 -867.770043 1770.43819 -0.772552 2
0.45478 -12.184102 -796.96895 3007.995362 -0.46521 0
0.541611 -8.26522 -764.213767 3983.310358 -0.626511 0
0.281624 -26.95445 -626.178351 272.597263 -0.104256 1
0.803485 -22.863407 -295.974906 3115.293752 -0.73128 2
0.698651 -40.743395 -945.376254 1653.327104 -0.202894 2
0.043271 -52.019617 -402.17442 1272.808355 -0.546599 1
0.493676 -35.921461 -907.887488 4041.7687 -0.805281 2
0.285145 -55.141538 -585.243886 1410.249198 -0.228496 3
0.77455 -7.459749 -473.0744 1145.794056 -0.753207 0
0.818412 -50.393159 -150.805842 3229.079968 -0.079196 3
0.390294 -2.615919 -213.345417 2563.230453 -0.299314 1
0.080517 -19.831321 -756.704386 228.539842 -0.47825 0
0.147743 -77.376452 -607.450383 163.729408 -0.503636 3
0.177656 -57.468307 -656.252046 2025.834981 -0.027676 2
0.821928 -11.238575 -67.339498 20.260751 -0.698391 2
0.34972 -44.669615 -32.546134 1071.17065 -0.033279 3
0.321631 -33.976418 -368.572717 4253.119247 -0.197237 2
0.501425 -9.477081 -372.36627 1447.672473 -0.723075 1
0.921669 -3.50896 -110.719205 3651.024618 -0.093973 1
0.095728 -47.526836 -150.183919 4631.621939 -0.444255 2
0.587211 -3.560975 -159.51052 2820.954978 -0.39064 1
0.514536 -6.861969 -353.325858 3655.342004 -0.984889 1
0.688137 -22.972636 -874.141779 3131.641911 -0.750027 1
0.434103 -43.38665 -906.65884 3349.062361 -0.024869 2
0.181783 -59.796897 -530.86234 4154.183356 -0.702216 2
0.694091 -20.549629 -92.354209 2080.776531 -0.379682 3
0.967045 -19.37138 -479.50108 1881.610118 -0.787291 2
0.583523 -11.006811 -941.914571 2798.506782 -0.819702 0
0.923569 -48.235387 -829.917201 484.527004 -0.098017 3
0.378828 -31.702242 -320.058697 4288.624067 -0.574199 2
0.02537 -82.828856 -61.32457 3955.044302 -0.509564 3
0.285483 -82.216293 -69.934628 1882.83627 -0.361521 3
0.999447 -1.335183 -38.645084 4102.950077 -0.234482 2
0.968642 -14.742206 -515.160324 447.966494 -0.813111 1
0.384544 -69.913907 -28.786237 3629.113076 -0.629363 3
0.259179 -43.942358 -824.827448 4431.502696 -0.726086 1
0.778425 -32.189455 -412.800274 2282.868736 -0.778211 3
0.506998 -7.705964 -630.375031 3480.606518 -0.553062 0
0.651678 -19.82692 -790.162901 2145.759434 -0.983653 1
0.706476 -58.712452 -81.508091 2429.133193 -0.504671 3
0.540265 -18.541751 -652.763722 1831.42868 -0.662138 1
0.890351 -48.203443 -686.616223 1882.229639 -0.591984 3
0.355612 -55.478103 -675.06465 1.24215 -0.84756 3
0.475456 -86.396621 -819.355889 1551.40234 -0.659573 3
0.632036 -9.907589 -128.304264 751.098167 -0.496944 2
0.795446 -71.209765 -390.800138 570.837213 -0.888778 3
0.274625 -54.369844 -362.769834 4604.976372 -0.07261 3
0.765798 -98.285056 -963.662548 288.562768 -0.993517 3
0.988845 -70.023994 -392.052878 3102.621703 -0.49977 3
0.659882 -54.628424 -376.731344 173.652284 -0.381397 3
0.726651 -73.984426 -731.542404 4445.429606 -0.636552 3
0.828278 -84.280488 -711.083742 3433.624106 -0.194114 3
0.727845 -98.486436 -491.307383 567.313485 -0.626263 3
0.940947 -44.699587 -944.872382 1727.52207 -0.776464 3
0.019535 -6.246239 -724.02081 3406.670579 -0.267009 0
0.369825 -56.477606 -660.902353 1139.596152 -0.484061 3
0.197856 -56.418427 -41.800734 4243.257613 -0.365949 3
0.297464 -28.221819 -859.600547 4216.344519 -0.21485 1
0.914629 -37.755895 -669.830791 4040.531779 -0.521578 3
0.458434 -21.994867 -760.821015 509.89988 -0.869099 1
0.064861 -93.635895 -147.206301 1194.173558 -0.865768 3
0.798703 -42.483048 -430.645467 2948.76234 -0.943707 3
0.679151 -71.152165 -467.668661 707.487263 -0.159378 3
0.870767 -16.593423 -772.305284 3258.682039 -0.970688 1
0.998622 -35.831685 -557.225305 4505.070607 -0.692039 3
0.399178 -57.776537 -68.496482 2448.598271 -0.341323 3
0.452668 -94.724875 -934.540272 1606.394059 -0.704266 3
0.637338 -75.498418 -805.977348 3600.452692 -0.292153 3
0.539847 -80.606025 -924.040964 3562.695927 -0.064975 3
0.596326 -63.364648 -370.315311 2319.200103 -0.434718 3
0.809861 -53.498976 -157.526978 3742.486156 -0.059146 3
0.400534 -66.4027 -720.035038 534.487496 -0.214343 3
0.419413 -40.188855 -839.789192 4862.957074 -0.039016 2
0.396916 -14.953132 -803.257785 342.10844 -0.396829 0
0.939941 -40.175612 -414.545491 850.201634 -0.77525 3
0.117325 -68.298241 -762.479156 1474.443377 -0.345474 2
0.45472 -67.311128 -478.7439 3830.531026 -0.599877 3
0.475328 -11.470122 -667.68239 4502.0785 -0.621168 0
0.047488 -95.395956 -168.55043 1862.924404 -0.250006 3
0.743933 -69.9532 -780.066896 4433.414293 -0.566407 3
0.772989 -62.282591 -849.220027 2462.983413 -0.538651 3
0.798484 -29.045529 -488.210921 3020.308883 -0.723771 2
0.099152 -56.687162 -151.780225 2647.21469 -0.376139 3
0.189054 -35.172841 -427.754718 2917.257348 -0.026207 2
0.948865 -93.415888 -522.944103 3688.288209 -0.860424 3
0.688341 -43.293567 -147.154072 2123.201156 -0.187776 3
0.848829 -40.379846 -360.680879 4442.187985 -0.746205 3
0.997563 -69.600348 -231.628497 3255.270397 -0.210256 3
0.817393 -6.565898 -846.382307 724.019405 -0.697219 0
0.670358 -7.09336 -789.038326 4754.828469 -0.600482 0
0.797476 -27.793605 -79.704492 4791.725699 -0.965765 3
0.858289 -20.418642 -63.60861 55.84685 -0.028278 3
0.343604 -39.765528 -748.447915 4902.959686 -0.097887 2
0.113586 -12.340199 -253.176329 1597.178675 -0.361804 1
0.770365 -58.149596 -295.956787 2333.127589 -0.262408 3
0.122828 -38.767457 -398.581666 3020.55259 -0.66871 1
0.572997 -98.629269 -527.599286 4649.324776 -0.092977 3
0.313697 -35.665307 -40.106718 2897.599902 -0.783511 3
0.268415 -76.141927 -168.739319 4603.802324 -0.940988 3
0.015494 -6.206374 -51.249941 4892.589222 -0.848247 1
0.109241 -63.439443 -9.286196 742.42868 -0.171785 3
0.824812 -39.773841 -803.500102 178.896919 -0.069913 3
0.804113 -89.615781 -262.889555 4992.208812 -0.561148 3
0.065122 -70.85439 -1.824039 3434.956466 -0.369902 3
0.852142 -36.469736 -218.893488 4240.539638 -0.263567 3
0.258462 -38.003632 -635.558663 3125.86693 -0.747808 1
0.2266 -83.323395 -837.94131 1145.331737 -0.814483 3
0.090546 -45.044336 -800.669217 1413.208331 -0.08255 1
0.191533 -53.694214 -828.801601 777.970219 -0.49119 1
0.018616 -80.589329 -101.470128 3488.098969 -0.50911 2
0.410827 -99.388737 -385.140946 1980.25978 -0.268256 3
0.310543 -21.435742 -449.126941 974.625713 -0.354175 1
0.082686 -35.232972 -667.747435 1669.219942 -0.54587 0
0.210067 -4.26155 -980.223182 3620.697277 -0.718957 0
0.799237 -61.735196 -884.3923 2402.552337 -0.57816 3
0.644653 -0.97093 -45.530404 2554.320767 -0.788265 1
0.956126 -78.937682 -558.383676 807.005176 -0.042332 3
0.399765 -67.081811 -86.37764 3664.991278 -0.230577 3
0.789288 -36.578755 -740.269735 2596.780993 -0.831513 3
0.147876 -9.642548 -512.504777 325.64962 -0.175576 0
